SimTime,pmbist_output_final_serial_serial_1149_patt_MBIST_ATE_PROD_1_SERV_CLKI125M_P.shema_i3_sw_top_inst.JTAG_TRST_N,pmbist_output_final_serial_serial_1149_patt_MBIST_ATE_PROD_1_SERV_CLKI125M_P.shema_i3_sw_top_inst.JTAG_TCK,pmbist_output_final_serial_serial_1149_patt_MBIST_ATE_PROD_1_SERV_CLKI125M_P.shema_i3_sw_top_inst.JTAG_TMS,pmbist_output_final_serial_serial_1149_patt_MBIST_ATE_PROD_1_SERV_CLKI125M_P.shema_i3_sw_top_inst.JTAG_TDI,pmbist_output_final_serial_serial_1149_patt_MBIST_ATE_PROD_1_SERV_CLKI125M_P.shema_i3_sw_top_inst.JTAG_TDO,pmbist_output_final_serial_serial_1149_patt_MBIST_ATE_PROD_1_SERV_CLKI125M_P.shema_i3_sw_top_inst.SERV_RSTI_N
6024650,1,1,0,0,0,1
6024700,1,0,0,0,0,1
6024750,1,1,0,0,0,1
6024800,1,0,0,0,0,1
6024850,1,1,0,0,0,1
6024900,1,0,0,0,0,1
6024950,1,1,0,0,0,1
6025000,1,0,0,0,0,1
6025050,1,1,0,0,0,1
6025100,1,0,0,0,0,1
6025150,1,1,0,0,0,1
6025200,1,0,0,0,0,1
6025250,1,1,0,0,0,1
6025300,1,0,0,0,0,1
6025350,1,1,0,0,0,1
6025400,1,0,0,0,0,1
6025450,1,1,0,0,0,1
6025500,1,0,0,0,0,1
6025550,1,1,0,0,0,1
6025600,1,0,0,0,0,1
6025650,1,1,0,0,0,1
6025700,1,0,0,0,0,1
6025750,1,1,0,0,0,1
6025800,1,0,0,0,0,1
6025850,1,1,0,0,0,1
6025900,1,0,0,0,0,1
6025950,1,1,0,0,0,1
6026000,1,0,0,0,0,1
6026050,1,1,0,0,0,1
6026100,1,0,0,0,0,1
6026150,1,1,0,0,0,1
6026200,1,0,0,0,0,1
6026250,1,1,0,0,0,1
6026300,1,0,0,0,0,1
6026350,1,1,0,0,0,1
6026400,1,0,0,0,0,1
6026450,1,1,0,0,0,1
6026500,1,0,0,0,0,1
6026550,1,1,0,0,0,1
6026600,1,0,0,0,0,1
6026650,1,1,0,0,0,1
6026700,1,0,0,0,0,1
6026750,1,1,0,0,0,1
6026800,1,0,0,0,0,1
6026850,1,1,0,0,0,1
6026900,1,0,0,0,0,1
6026950,1,1,0,0,0,1
6027000,1,0,0,0,0,1
6027050,1,1,0,0,0,1
6027100,1,0,0,0,0,1
6027150,1,1,0,0,0,1
6027200,1,0,0,0,0,1
6027250,1,1,0,0,0,1
6027300,1,0,0,0,0,1
6027350,1,1,0,0,0,1
6027400,1,0,0,0,0,1
6027450,1,1,0,0,0,1
6027500,1,0,0,0,0,1
6027550,1,1,0,0,0,1
6027600,1,0,1,0,0,1
6027650,1,1,1,0,0,1
6027700,1,0,1,0,0,1
6027700.01,1,0,1,0,z,1
6027750,1,1,1,0,z,1
6027800,1,0,0,0,z,1
6027850,1,1,0,0,z,1
6027900,1,0,0,0,z,1
6027950,1,1,0,0,z,1
6028000,1,0,0,0,z,1
6259954,1,1,0,0,z,1
6260004,1,0,1,0,z,1
6260054,1,1,1,0,z,1
6260104,1,0,1,0,z,1
6260154,1,1,1,0,z,1
6260204,1,0,0,0,z,1
6260254,1,1,0,0,z,1
6260304,1,0,0,0,z,1
6260354,1,1,0,0,z,1
6260404,1,0,0,0,z,1
6260404.01,1,0,0,0,1,1
6260454,1,1,0,0,1,1
6260504,1,0,0,0,1,1
6260504.01,1,0,0,0,0,1
6260554,1,1,0,0,0,1
6260604,1,0,0,1,0,1
6260654,1,1,0,1,0,1
6260704,1,0,0,1,0,1
6260754,1,1,0,1,0,1
6260804,1,0,0,0,0,1
6260854,1,1,0,0,0,1
6260904,1,0,0,0,0,1
6260954,1,1,0,0,0,1
6261004,1,0,0,0,0,1
6261054,1,1,0,0,0,1
6261104,1,0,0,0,0,1
6261154,1,1,0,0,0,1
6261204,1,0,0,0,0,1
6261254,1,1,0,0,0,1
6261304,1,0,0,0,0,1
6261354,1,1,0,0,0,1
6261404,1,0,0,0,0,1
6261454,1,1,0,0,0,1
6261504,1,0,0,0,0,1
6261554,1,1,0,0,0,1
6261604,1,0,0,0,0,1
6261654,1,1,0,0,0,1
6261704,1,0,0,0,0,1
6261754,1,1,0,0,0,1
6261804,1,0,0,0,0,1
6261854,1,1,0,0,0,1
6261904,1,0,1,0,0,1
6261954,1,1,1,0,0,1
6262004,1,0,1,0,0,1
6262004.01,1,0,1,0,z,1
6262054,1,1,1,0,z,1
6262104,1,0,1,0,z,1
6262154,1,1,1,0,z,1
6262204,1,0,0,0,z,1
6262254,1,1,0,0,z,1
6262304,1,0,0,0,z,1
6262354,1,1,0,0,z,1
6262404,1,0,0,0,z,1
6262404.01,1,0,0,0,0,1
6262454,1,1,0,0,0,1
6262504,1,0,0,0,0,1
6262554,1,1,0,0,0,1
6262604,1,0,0,0,0,1
6262654,1,1,0,0,0,1
6262704,1,0,0,0,0,1
6262754,1,1,0,0,0,1
6262804,1,0,0,0,0,1
6262854,1,1,0,0,0,1
6262904,1,0,0,0,0,1
6262954,1,1,0,0,0,1
6263004,1,0,0,0,0,1
6263054,1,1,0,0,0,1
6263104,1,0,0,0,0,1
6263154,1,1,0,0,0,1
6263204,1,0,0,0,0,1
6263254,1,1,0,0,0,1
6263304,1,0,0,0,0,1
6263354,1,1,0,0,0,1
6263404,1,0,0,0,0,1
6263454,1,1,0,0,0,1
6263504,1,0,0,0,0,1
6263554,1,1,0,0,0,1
6263604,1,0,0,0,0,1
6263654,1,1,0,0,0,1
6263704,1,0,0,0,0,1
6263754,1,1,0,0,0,1
6263804,1,0,0,0,0,1
6263854,1,1,0,0,0,1
6263904,1,0,0,0,0,1
6263954,1,1,0,0,0,1
6264004,1,0,0,0,0,1
6264054,1,1,0,0,0,1
6264104,1,0,0,0,0,1
6264154,1,1,0,0,0,1
6264204,1,0,0,0,0,1
6264254,1,1,0,0,0,1
6264304,1,0,0,0,0,1
6264354,1,1,0,0,0,1
6264404,1,0,0,0,0,1
6264454,1,1,0,0,0,1
6264504,1,0,0,0,0,1
6264554,1,1,0,0,0,1
6264604,1,0,0,0,0,1
6264654,1,1,0,0,0,1
6264704,1,0,0,0,0,1
6264754,1,1,0,0,0,1
6264804,1,0,0,0,0,1
6264854,1,1,0,0,0,1
6264904,1,0,0,0,0,1
6264954,1,1,0,0,0,1
6265004,1,0,0,0,0,1
6265054,1,1,0,0,0,1
6265104,1,0,0,0,0,1
6265154,1,1,0,0,0,1
6265204,1,0,0,0,0,1
6265254,1,1,0,0,0,1
6265304,1,0,0,0,0,1
6265354,1,1,0,0,0,1
6265404,1,0,0,0,0,1
6265454,1,1,0,0,0,1
6265504,1,0,0,0,0,1
6265554,1,1,0,0,0,1
6265604,1,0,0,0,0,1
6265654,1,1,0,0,0,1
6265704,1,0,0,0,0,1
6265754,1,1,0,0,0,1
6265804,1,0,0,0,0,1
6265854,1,1,0,0,0,1
6265904,1,0,0,0,0,1
6265954,1,1,0,0,0,1
6266004,1,0,0,0,0,1
6266054,1,1,0,0,0,1
6266104,1,0,0,0,0,1
6266154,1,1,0,0,0,1
6266204,1,0,0,0,0,1
6266254,1,1,0,0,0,1
6266304,1,0,0,0,0,1
6266354,1,1,0,0,0,1
6266404,1,0,0,0,0,1
6266454,1,1,0,0,0,1
6266504,1,0,0,0,0,1
6266554,1,1,0,0,0,1
6266604,1,0,0,0,0,1
6266654,1,1,0,0,0,1
6266704,1,0,0,0,0,1
6266754,1,1,0,0,0,1
6266804,1,0,0,0,0,1
6266854,1,1,0,0,0,1
6266904,1,0,0,0,0,1
6266954,1,1,0,0,0,1
6267004,1,0,0,0,0,1
6267054,1,1,0,0,0,1
6267104,1,0,0,0,0,1
6267154,1,1,0,0,0,1
6267204,1,0,0,0,0,1
6267254,1,1,0,0,0,1
6267304,1,0,0,0,0,1
6267354,1,1,0,0,0,1
6267404,1,0,0,0,0,1
6267454,1,1,0,0,0,1
6267504,1,0,0,0,0,1
6267554,1,1,0,0,0,1
6267604,1,0,0,0,0,1
6267654,1,1,0,0,0,1
6267704,1,0,0,0,0,1
6267754,1,1,0,0,0,1
6267804,1,0,0,0,0,1
6267854,1,1,0,0,0,1
6267904,1,0,0,0,0,1
6267954,1,1,0,0,0,1
6268004,1,0,0,0,0,1
6268054,1,1,0,0,0,1
6268104,1,0,0,0,0,1
6268154,1,1,0,0,0,1
6268204,1,0,0,0,0,1
6268254,1,1,0,0,0,1
6268304,1,0,0,0,0,1
6268354,1,1,0,0,0,1
6268404,1,0,0,0,0,1
6268454,1,1,0,0,0,1
6268504,1,0,0,0,0,1
6268554,1,1,0,0,0,1
6268604,1,0,0,0,0,1
6268654,1,1,0,0,0,1
6268704,1,0,0,0,0,1
6268754,1,1,0,0,0,1
6268804,1,0,0,0,0,1
6268854,1,1,0,0,0,1
6268904,1,0,0,0,0,1
6268954,1,1,0,0,0,1
6269004,1,0,0,0,0,1
6269054,1,1,0,0,0,1
6269104,1,0,0,0,0,1
6269154,1,1,0,0,0,1
6269204,1,0,0,0,0,1
6269254,1,1,0,0,0,1
6269304,1,0,0,0,0,1
6269354,1,1,0,0,0,1
6269404,1,0,0,0,0,1
6269454,1,1,0,0,0,1
6269504,1,0,0,0,0,1
6269554,1,1,0,0,0,1
6269604,1,0,0,0,0,1
6269654,1,1,0,0,0,1
6269704,1,0,0,0,0,1
6269754,1,1,0,0,0,1
6269804,1,0,0,0,0,1
6269854,1,1,0,0,0,1
6269904,1,0,0,0,0,1
6269954,1,1,0,0,0,1
6270004,1,0,0,0,0,1
6270054,1,1,0,0,0,1
6270104,1,0,0,0,0,1
6270154,1,1,0,0,0,1
6270204,1,0,0,0,0,1
6270254,1,1,0,0,0,1
6270304,1,0,0,0,0,1
6270354,1,1,0,0,0,1
6270404,1,0,0,0,0,1
6270404.01,1,0,0,0,1,1
6270454,1,1,0,0,1,1
6270504,1,0,0,0,1,1
6270554,1,1,0,0,1,1
6270604,1,0,0,0,1,1
6270604.01,1,0,0,0,0,1
6270654,1,1,0,0,0,1
6270704,1,0,0,0,0,1
6270754,1,1,0,0,0,1
6270804,1,0,0,0,0,1
6270854,1,1,0,0,0,1
6270904,1,0,0,0,0,1
6270954,1,1,0,0,0,1
6271004,1,0,0,0,0,1
6271004.01,1,0,0,0,1,1
6271054,1,1,0,0,1,1
6271104,1,0,0,0,1,1
6271104.01,1,0,0,0,0,1
6271154,1,1,0,0,0,1
6271204,1,0,0,0,0,1
6271254,1,1,0,0,0,1
6271304,1,0,0,0,0,1
6271354,1,1,0,0,0,1
6271404,1,0,0,0,0,1
6271454,1,1,0,0,0,1
6271504,1,0,0,0,0,1
6271554,1,1,0,0,0,1
6271604,1,0,0,0,0,1
6271654,1,1,0,0,0,1
6271704,1,0,0,0,0,1
6271754,1,1,0,0,0,1
6271804,1,0,0,0,0,1
6271854,1,1,0,0,0,1
6271904,1,0,0,0,0,1
6271954,1,1,0,0,0,1
6272004,1,0,0,0,0,1
6272054,1,1,0,0,0,1
6272104,1,0,0,0,0,1
6272154,1,1,0,0,0,1
6272204,1,0,0,0,0,1
6272254,1,1,0,0,0,1
6272304,1,0,0,0,0,1
6272354,1,1,0,0,0,1
6272404,1,0,0,0,0,1
6272454,1,1,0,0,0,1
6272504,1,0,0,0,0,1
6272554,1,1,0,0,0,1
6272604,1,0,0,0,0,1
6272654,1,1,0,0,0,1
6272704,1,0,0,0,0,1
6272754,1,1,0,0,0,1
6272804,1,0,0,0,0,1
6272854,1,1,0,0,0,1
6272904,1,0,0,0,0,1
6272954,1,1,0,0,0,1
6273004,1,0,0,0,0,1
6273054,1,1,0,0,0,1
6273104,1,0,0,0,0,1
6273154,1,1,0,0,0,1
6273204,1,0,0,0,0,1
6273254,1,1,0,0,0,1
6273304,1,0,0,0,0,1
6273354,1,1,0,0,0,1
6273404,1,0,0,0,0,1
6273454,1,1,0,0,0,1
6273504,1,0,0,0,0,1
6273554,1,1,0,0,0,1
6273604,1,0,0,0,0,1
6273654,1,1,0,0,0,1
6273704,1,0,0,0,0,1
6273754,1,1,0,0,0,1
6273804,1,0,0,0,0,1
6273854,1,1,0,0,0,1
6273904,1,0,0,0,0,1
6273954,1,1,0,0,0,1
6274004,1,0,0,0,0,1
6274054,1,1,0,0,0,1
6274104,1,0,0,0,0,1
6274154,1,1,0,0,0,1
6274204,1,0,0,0,0,1
6274254,1,1,0,0,0,1
6274304,1,0,0,0,0,1
6274354,1,1,0,0,0,1
6274404,1,0,0,0,0,1
6274454,1,1,0,0,0,1
6274504,1,0,0,0,0,1
6274554,1,1,0,0,0,1
6274604,1,0,0,0,0,1
6274654,1,1,0,0,0,1
6274704,1,0,0,0,0,1
6274754,1,1,0,0,0,1
6274804,1,0,0,0,0,1
6274854,1,1,0,0,0,1
6274904,1,0,0,0,0,1
6274954,1,1,0,0,0,1
6275004,1,0,0,0,0,1
6275054,1,1,0,0,0,1
6275104,1,0,0,0,0,1
6276304,1,0,1,0,0,1
6276354,1,1,1,0,0,1
6276404,1,0,1,0,0,1
6276404.01,1,0,1,0,z,1
6276454,1,1,1,0,z,1
6276504,1,0,1,0,z,1
6276554,1,1,1,0,z,1
6276604,1,0,1,0,z,1
6276654,1,1,1,0,z,1
6276704,1,0,0,0,z,1
6276754,1,1,0,0,z,1
6276804,1,0,0,0,z,1
6276854,1,1,0,0,z,1
6276904,1,0,0,0,z,1
6276904.01,1,0,0,0,1,1
6276954,1,1,0,0,1,1
6277004,1,0,0,1,1,1
6277004.01,1,0,0,1,0,1
6277054,1,1,0,1,0,1
6277104,1,0,0,0,0,1
6277154,1,1,0,0,0,1
6277204,1,0,0,1,0,1
6277254,1,1,0,1,0,1
6277304,1,0,0,0,0,1
6277354,1,1,0,0,0,1
6277404,1,0,0,0,0,1
6277454,1,1,0,0,0,1
6277504,1,0,0,0,0,1
6277554,1,1,0,0,0,1
6277604,1,0,0,0,0,1
6277654,1,1,0,0,0,1
6277704,1,0,0,0,0,1
6277754,1,1,0,0,0,1
6277804,1,0,0,0,0,1
6277854,1,1,0,0,0,1
6277904,1,0,0,0,0,1
6277954,1,1,0,0,0,1
6278004,1,0,0,0,0,1
6278054,1,1,0,0,0,1
6278104,1,0,0,0,0,1
6278154,1,1,0,0,0,1
6278204,1,0,0,0,0,1
6278254,1,1,0,0,0,1
6278304,1,0,0,0,0,1
6278354,1,1,0,0,0,1
6278404,1,0,1,0,0,1
6278454,1,1,1,0,0,1
6278504,1,0,1,0,0,1
6278504.01,1,0,1,0,z,1
6278554,1,1,1,0,z,1
6278604,1,0,1,0,z,1
6278654,1,1,1,0,z,1
6278704,1,0,0,0,z,1
6278754,1,1,0,0,z,1
6278804,1,0,0,0,z,1
6278854,1,1,0,0,z,1
6278904,1,0,0,0,z,1
6278904.01,1,0,0,0,0,1
6278954,1,1,0,0,0,1
6279004,1,0,0,0,0,1
6279054,1,1,0,0,0,1
6279104,1,0,0,0,0,1
6279154,1,1,0,0,0,1
6279204,1,0,0,0,0,1
6279254,1,1,0,0,0,1
6279304,1,0,0,0,0,1
6279354,1,1,0,0,0,1
6279404,1,0,0,0,0,1
6279454,1,1,0,0,0,1
6279504,1,0,0,0,0,1
6279554,1,1,0,0,0,1
6279604,1,0,0,0,0,1
6279654,1,1,0,0,0,1
6279704,1,0,0,0,0,1
6279754,1,1,0,0,0,1
6279804,1,0,0,0,0,1
6279854,1,1,0,0,0,1
6279904,1,0,0,0,0,1
6279904.01,1,0,0,0,1,1
6279954,1,1,0,0,1,1
6280004,1,0,0,1,1,1
6280004.01,1,0,0,1,0,1
6280054,1,1,0,1,0,1
6280104,1,0,0,0,0,1
6280154,1,1,0,0,0,1
6280204,1,0,0,0,0,1
6280254,1,1,0,0,0,1
6280304,1,0,0,0,0,1
6280354,1,1,0,0,0,1
6280404,1,0,1,0,0,1
6280454,1,1,1,0,0,1
6280504,1,0,1,0,0,1
6280504.01,1,0,1,0,z,1
6280554,1,1,1,0,z,1
6280604,1,0,1,0,z,1
6280654,1,1,1,0,z,1
6280704,1,0,1,0,z,1
6280754,1,1,1,0,z,1
6280804,1,0,0,0,z,1
6280854,1,1,0,0,z,1
6280904,1,0,0,0,z,1
6280954,1,1,0,0,z,1
6281004,1,0,0,0,z,1
6281004.01,1,0,0,0,1,1
6281054,1,1,0,0,1,1
6281104,1,0,0,0,1,1
6281104.01,1,0,0,0,0,1
6281154,1,1,0,0,0,1
6281204,1,0,0,0,0,1
6281254,1,1,0,0,0,1
6281304,1,0,0,1,0,1
6281354,1,1,0,1,0,1
6281404,1,0,0,0,0,1
6281454,1,1,0,0,0,1
6281504,1,0,0,0,0,1
6281554,1,1,0,0,0,1
6281604,1,0,0,0,0,1
6281654,1,1,0,0,0,1
6281704,1,0,0,0,0,1
6281754,1,1,0,0,0,1
6281804,1,0,0,0,0,1
6281854,1,1,0,0,0,1
6281904,1,0,0,0,0,1
6281954,1,1,0,0,0,1
6282004,1,0,0,0,0,1
6282054,1,1,0,0,0,1
6282104,1,0,0,0,0,1
6282154,1,1,0,0,0,1
6282204,1,0,0,0,0,1
6282254,1,1,0,0,0,1
6282304,1,0,0,0,0,1
6282354,1,1,0,0,0,1
6282404,1,0,0,0,0,1
6282454,1,1,0,0,0,1
6282504,1,0,1,0,0,1
6282554,1,1,1,0,0,1
6282604,1,0,1,0,0,1
6282604.01,1,0,1,0,z,1
6282654,1,1,1,0,z,1
6282704,1,0,1,0,z,1
6282754,1,1,1,0,z,1
6282804,1,0,0,0,z,1
6282854,1,1,0,0,z,1
6282904,1,0,0,0,z,1
6282954,1,1,0,0,z,1
6283004,1,0,0,0,z,1
6283004.01,1,0,0,0,0,1
6283054,1,1,0,0,0,1
6283104,1,0,0,0,0,1
6283154,1,1,0,0,0,1
6283204,1,0,0,0,0,1
6283254,1,1,0,0,0,1
6283304,1,0,0,0,0,1
6283354,1,1,0,0,0,1
6283404,1,0,0,0,0,1
6283454,1,1,0,0,0,1
6283504,1,0,0,0,0,1
6283554,1,1,0,0,0,1
6283604,1,0,0,0,0,1
6283654,1,1,0,0,0,1
6283704,1,0,0,0,0,1
6283754,1,1,0,0,0,1
6283804,1,0,0,0,0,1
6283854,1,1,0,0,0,1
6283904,1,0,0,0,0,1
6283954,1,1,0,0,0,1
6284004,1,0,0,0,0,1
6284054,1,1,0,0,0,1
6284104,1,0,0,0,0,1
6284154,1,1,0,0,0,1
6284204,1,0,0,0,0,1
6284254,1,1,0,0,0,1
6284304,1,0,0,0,0,1
6284354,1,1,0,0,0,1
6284404,1,0,0,0,0,1
6284454,1,1,0,0,0,1
6284504,1,0,0,0,0,1
6284554,1,1,0,0,0,1
6284604,1,0,0,0,0,1
6284654,1,1,0,0,0,1
6284704,1,0,0,0,0,1
6284754,1,1,0,0,0,1
6284804,1,0,0,0,0,1
6284854,1,1,0,0,0,1
6284904,1,0,0,0,0,1
6284954,1,1,0,0,0,1
6285004,1,0,0,0,0,1
6285054,1,1,0,0,0,1
6285104,1,0,0,0,0,1
6285154,1,1,0,0,0,1
6285204,1,0,0,0,0,1
6285254,1,1,0,0,0,1
6285304,1,0,0,0,0,1
6285354,1,1,0,0,0,1
6285404,1,0,0,0,0,1
6285454,1,1,0,0,0,1
6285504,1,0,0,0,0,1
6285554,1,1,0,0,0,1
6285604,1,0,0,0,0,1
6285654,1,1,0,0,0,1
6285704,1,0,0,0,0,1
6285754,1,1,0,0,0,1
6285804,1,0,0,0,0,1
6285854,1,1,0,0,0,1
6285904,1,0,0,0,0,1
6285954,1,1,0,0,0,1
6286004,1,0,0,0,0,1
6286054,1,1,0,0,0,1
6286104,1,0,0,0,0,1
6286154,1,1,0,0,0,1
6286204,1,0,0,0,0,1
6286254,1,1,0,0,0,1
6286304,1,0,0,0,0,1
6286354,1,1,0,0,0,1
6286404,1,0,0,0,0,1
6286454,1,1,0,0,0,1
6286504,1,0,0,0,0,1
6286554,1,1,0,0,0,1
6286604,1,0,0,0,0,1
6286654,1,1,0,0,0,1
6286704,1,0,0,0,0,1
6286754,1,1,0,0,0,1
6286804,1,0,0,0,0,1
6286854,1,1,0,0,0,1
6286904,1,0,0,0,0,1
6286954,1,1,0,0,0,1
6287004,1,0,0,0,0,1
6287054,1,1,0,0,0,1
6287104,1,0,0,0,0,1
6287154,1,1,0,0,0,1
6287204,1,0,0,0,0,1
6287254,1,1,0,0,0,1
6287304,1,0,0,0,0,1
6287354,1,1,0,0,0,1
6287404,1,0,0,0,0,1
6287454,1,1,0,0,0,1
6287504,1,0,0,0,0,1
6287554,1,1,0,0,0,1
6287604,1,0,0,0,0,1
6287654,1,1,0,0,0,1
6287704,1,0,0,0,0,1
6287754,1,1,0,0,0,1
6287804,1,0,0,0,0,1
6287854,1,1,0,0,0,1
6287904,1,0,0,0,0,1
6287954,1,1,0,0,0,1
6288004,1,0,0,0,0,1
6288054,1,1,0,0,0,1
6288104,1,0,0,0,0,1
6288154,1,1,0,0,0,1
6288204,1,0,0,0,0,1
6288254,1,1,0,0,0,1
6288304,1,0,0,0,0,1
6288354,1,1,0,0,0,1
6288404,1,0,0,0,0,1
6288454,1,1,0,0,0,1
6288504,1,0,0,0,0,1
6288554,1,1,0,0,0,1
6288604,1,0,0,0,0,1
6288654,1,1,0,0,0,1
6288704,1,0,0,0,0,1
6288754,1,1,0,0,0,1
6288804,1,0,0,0,0,1
6288854,1,1,0,0,0,1
6288904,1,0,0,0,0,1
6288954,1,1,0,0,0,1
6289004,1,0,0,0,0,1
6289054,1,1,0,0,0,1
6289104,1,0,0,0,0,1
6289154,1,1,0,0,0,1
6289204,1,0,0,0,0,1
6289254,1,1,0,0,0,1
6289304,1,0,0,0,0,1
6289354,1,1,0,0,0,1
6289404,1,0,0,0,0,1
6289454,1,1,0,0,0,1
6289504,1,0,0,0,0,1
6289554,1,1,0,0,0,1
6289604,1,0,0,0,0,1
6289654,1,1,0,0,0,1
6289704,1,0,0,0,0,1
6289754,1,1,0,0,0,1
6289804,1,0,0,0,0,1
6289854,1,1,0,0,0,1
6289904,1,0,0,0,0,1
6289954,1,1,0,0,0,1
6290004,1,0,0,0,0,1
6290054,1,1,0,0,0,1
6290104,1,0,0,0,0,1
6290154,1,1,0,0,0,1
6290204,1,0,0,0,0,1
6290254,1,1,0,0,0,1
6290304,1,0,0,0,0,1
6290354,1,1,0,0,0,1
6290404,1,0,0,0,0,1
6290454,1,1,0,0,0,1
6290504,1,0,0,0,0,1
6290554,1,1,0,0,0,1
6290604,1,0,0,0,0,1
6290654,1,1,0,0,0,1
6290704,1,0,0,0,0,1
6290754,1,1,0,0,0,1
6290804,1,0,0,0,0,1
6290854,1,1,0,0,0,1
6290904,1,0,0,0,0,1
6290954,1,1,0,0,0,1
6291004,1,0,0,0,0,1
6291054,1,1,0,0,0,1
6291104,1,0,0,0,0,1
6291154,1,1,0,0,0,1
6291204,1,0,0,0,0,1
6291254,1,1,0,0,0,1
6291304,1,0,0,0,0,1
6291354,1,1,0,0,0,1
6291404,1,0,0,0,0,1
6291454,1,1,0,0,0,1
6291504,1,0,0,0,0,1
6291554,1,1,0,0,0,1
6291604,1,0,0,0,0,1
6291654,1,1,0,0,0,1
6291704,1,0,0,0,0,1
6291754,1,1,0,0,0,1
6291804,1,0,0,0,0,1
6291854,1,1,0,0,0,1
6291904,1,0,0,0,0,1
6291954,1,1,0,0,0,1
6292004,1,0,0,0,0,1
6292054,1,1,0,0,0,1
6292104,1,0,0,0,0,1
6292154,1,1,0,0,0,1
6292204,1,0,0,0,0,1
6292254,1,1,0,0,0,1
6292304,1,0,0,0,0,1
6292354,1,1,0,0,0,1
6292404,1,0,0,0,0,1
6292454,1,1,0,0,0,1
6292504,1,0,0,0,0,1
6292554,1,1,0,0,0,1
6292604,1,0,0,0,0,1
6292654,1,1,0,0,0,1
6292704,1,0,0,0,0,1
6292754,1,1,0,0,0,1
6292804,1,0,0,0,0,1
6292854,1,1,0,0,0,1
6292904,1,0,0,0,0,1
6292954,1,1,0,0,0,1
6293004,1,0,0,0,0,1
6293004.01,1,0,0,0,1,1
6293054,1,1,0,0,1,1
6293104,1,0,0,0,1,1
6293154,1,1,0,0,1,1
6293204,1,0,0,0,1,1
6293254,1,1,0,0,1,1
6293304,1,0,0,0,1,1
6293304.01,1,0,0,0,0,1
6293354,1,1,0,0,0,1
6293404,1,0,0,0,0,1
6293454,1,1,0,0,0,1
6293504,1,0,0,0,0,1
6293554,1,1,0,0,0,1
6293604,1,0,0,0,0,1
6293654,1,1,0,0,0,1
6293704,1,0,0,0,0,1
6293754,1,1,0,0,0,1
6293804,1,0,0,0,0,1
6293804.01,1,0,0,0,1,1
6293854,1,1,0,0,1,1
6293904,1,0,0,0,1,1
6293904.01,1,0,0,0,0,1
6293954,1,1,0,0,0,1
6294004,1,0,0,1,0,1
6294054,1,1,0,1,0,1
6294104,1,0,0,0,0,1
6294154,1,1,0,0,0,1
6294204,1,0,0,1,0,1
6294254,1,1,0,1,0,1
6294304,1,0,0,1,0,1
6294354,1,1,0,1,0,1
6294404,1,0,0,1,0,1
6294454,1,1,0,1,0,1
6294504,1,0,0,0,0,1
6294554,1,1,0,0,0,1
6294604,1,0,0,0,0,1
6294654,1,1,0,0,0,1
6294704,1,0,0,0,0,1
6294754,1,1,0,0,0,1
6294804,1,0,0,0,0,1
6294854,1,1,0,0,0,1
6294904,1,0,0,0,0,1
6294904.01,1,0,0,0,1,1
6294954,1,1,0,0,1,1
6295004,1,0,0,0,1,1
6295004.01,1,0,0,0,0,1
6295054,1,1,0,0,0,1
6295104,1,0,0,0,0,1
6295154,1,1,0,0,0,1
6295204,1,0,0,0,0,1
6295254,1,1,0,0,0,1
6295304,1,0,0,0,0,1
6295354,1,1,0,0,0,1
6295404,1,0,0,0,0,1
6295454,1,1,0,0,0,1
6295504,1,0,0,0,0,1
6295554,1,1,0,0,0,1
6295604,1,0,0,0,0,1
6295654,1,1,0,0,0,1
6295704,1,0,0,0,0,1
6295754,1,1,0,0,0,1
6295804,1,0,0,0,0,1
6295854,1,1,0,0,0,1
6295904,1,0,0,0,0,1
6295954,1,1,0,0,0,1
6296004,1,0,0,0,0,1
6296054,1,1,0,0,0,1
6296104,1,0,0,0,0,1
6296154,1,1,0,0,0,1
6296204,1,0,0,0,0,1
6296254,1,1,0,0,0,1
6296304,1,0,0,0,0,1
6296354,1,1,0,0,0,1
6296404,1,0,0,0,0,1
6296454,1,1,0,0,0,1
6296504,1,0,0,0,0,1
6296554,1,1,0,0,0,1
6296604,1,0,0,0,0,1
6296654,1,1,0,0,0,1
6296704,1,0,0,0,0,1
6296754,1,1,0,0,0,1
6296804,1,0,0,0,0,1
6296854,1,1,0,0,0,1
6296904,1,0,0,0,0,1
6296954,1,1,0,0,0,1
6297004,1,0,0,0,0,1
6297054,1,1,0,0,0,1
6297104,1,0,0,0,0,1
6297154,1,1,0,0,0,1
6297204,1,0,0,0,0,1
6297254,1,1,0,0,0,1
6297304,1,0,0,0,0,1
6297354,1,1,0,0,0,1
6297404,1,0,0,0,0,1
6297454,1,1,0,0,0,1
6297504,1,0,0,0,0,1
6297554,1,1,0,0,0,1
6297604,1,0,0,0,0,1
6297654,1,1,0,0,0,1
6297704,1,0,0,0,0,1
6297754,1,1,0,0,0,1
6297804,1,0,0,0,0,1
6297854,1,1,0,0,0,1
6297904,1,0,0,0,0,1
6297954,1,1,0,0,0,1
6298004,1,0,0,0,0,1
6298054,1,1,0,0,0,1
6298104,1,0,0,0,0,1
6298154,1,1,0,0,0,1
6298204,1,0,0,0,0,1
6298254,1,1,0,0,0,1
6298304,1,0,0,0,0,1
6298354,1,1,0,0,0,1
6298404,1,0,0,0,0,1
6298454,1,1,0,0,0,1
6298504,1,0,0,0,0,1
